FullTime,BITUME,FILLER,INERTI,RICICLATO,ENERGIA,Hour,Date,Day of Week,Month,Year,dayname,YearMonthDay,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_main
2019-09-04 11:00:00,,,,,94,11,4,2,9,2019,Wednesday,2019-09-04,24.92,25.31,22.13,27.22,1011,55,1.88,0,Clear
2019-09-04 12:00:00,,,2.31051,,76,12,4,2,9,2019,Wednesday,2019-09-04,25.7,26.63,22.13,28.89,1011,55,1.5,0,Clear
2019-09-04 13:00:00,8.05531,9.09165,149.5649,42.17725,313,13,4,2,9,2019,Wednesday,2019-09-04,26.1,27.06,22.13,27.78,1008,54,1.5,0,Clear
2019-09-04 14:00:00,2.39511,2.61841,49.5714,11.76692,173,14,4,2,9,2019,Wednesday,2019-09-04,26.52,27.06,21.08,28.33,1007,49,1.5,0,Clear
2019-09-04 15:00:00,4.43112,4.51744,93.05782,9.04809,240,15,4,2,9,2019,Wednesday,2019-09-04,26.51,26.97,21.08,28.89,1007,52,2.1,0,Clear
2019-09-04 16:00:00,4.03297,4.06644,92.5592,,170,16,4,2,9,2019,Wednesday,2019-09-04,26.32,27.48,21.08,28.33,1005,52,1,0,Clear
2019-09-04 17:00:00,,,,,,17,4,2,9,2019,Wednesday,2019-09-04,24.08,24.92,14.95,26,1014,53,0.56,0,Clear
2019-09-05 06:00:00,6.99616,9.61233,153.64645,43.29555,330,6,5,3,9,2019,Thursday,2019-09-05,17.74,19.34,15,19.44,1012,89,0.5,0,Clear
2019-09-05 07:00:00,1.9153,2.82869,42.78304,9.41519,163,7,5,3,9,2019,Thursday,2019-09-05,20.23,21.54,16.46,22.22,1012,77,1,0,Clear
2019-09-05 08:00:00,6.74977,7.90575,122.88719,27.37861,317,8,5,3,9,2019,Thursday,2019-09-05,22.59,22.63,18.89,25,1012,65,2.6,0,Clear
2019-09-05 09:00:00,7.61046,8.67234,139.75528,37.99778,294,9,5,3,9,2019,Thursday,2019-09-05,24.01,25.02,21.11,27.22,1012,60,1.27,1,Clear
2019-09-05 10:00:00,4.36401,5.44518,68.26982,15.29301,235,10,5,3,9,2019,Thursday,2019-09-05,24.91,25.66,21.11,27.78,1012,60,2.1,0,Clear
2019-09-05 11:00:00,2.58224,3.02148,47.47064,13.61881,158,11,5,3,9,2019,Thursday,2019-09-05,26.52,26.97,22.78,29.44,1011,52,2.11,0,Clear
2019-09-05 12:00:00,,,2.92939,,58,12,5,3,9,2019,Thursday,2019-09-05,27.56,26.13,23.27,31.11,1011,42,3.6,20,Clouds
2019-09-05 13:00:00,6.88811,7.32816,109.37002,30.24174,293,13,5,3,9,2019,Thursday,2019-09-05,27.68,25.24,23.27,29.44,1011,42,5.1,20,Clouds
2019-09-05 14:00:00,0.80416,1.00319,10.98111,2.85916,142,14,5,3,9,2019,Thursday,2019-09-05,28.08,25.76,22.41,29.44,1010,42,5.1,20,Clouds
2019-09-05 15:00:00,4.67511,5.37529,79.36313,10.53032,217,15,5,3,9,2019,Thursday,2019-09-05,28.05,27.99,22.41,29.44,1010,40,1.5,20,Clouds
2019-09-05 16:00:00,0.14331,0.24655,16.19189,,139,16,5,3,9,2019,Thursday,2019-09-05,27.76,27.19,21.67,30.56,1010,40,2.1,20,Clouds
2019-09-05 17:00:00,6.73343,6.31319,132.61867,,249,17,5,3,9,2019,Thursday,2019-09-05,25.61,25.66,16.28,28.4,1010,44,1,0,Clear
2019-09-06 06:00:00,3.89139,4.92301,80.20298,19.30876,223,6,6,4,9,2019,Friday,2019-09-06,19.26,17.92,14.35,22.25,1014,100,6.7,40,Rain
2019-09-06 07:00:00,4.00286,6.31175,86.35785,2.01171,253,7,6,4,9,2019,Friday,2019-09-06,19.21,17.74,14.35,22.25,1013,89,5.7,40,Rain
2019-09-06 08:00:00,1.39969,0.99137,21.80118,,101,8,6,4,9,2019,Friday,2019-09-06,19.86,17.58,14.44,23.8,1014,84,6.7,40,Rain
2019-09-06 09:00:00,5.05294,5.09406,82.41688,17.35904,250,9,6,4,9,2019,Friday,2019-09-06,20.82,18.79,17.22,22.78,1014,78,6.2,40,Rain
2019-09-06 10:00:00,4.16254,5.94405,78.94172,23.11397,301,10,6,4,9,2019,Friday,2019-09-06,19.96,19.58,13.33,23.33,1015,80,3.6,40,Thunderstorm
2019-09-06 11:00:00,6.7611,6.92502,101.79424,26.9346,258,11,6,4,9,2019,Friday,2019-09-06,18.82,18.18,13.33,23.53,1015,92,4.6,40,Thunderstorm
2019-09-06 11:00:00,6.7611,6.92502,101.79424,26.9346,258,11,6,4,9,2019,Friday,2019-09-06,18.82,18.18,13.33,23.53,1015,92,4.6,40,Rain
2019-09-06 12:00:00,,,,,39,12,6,4,9,2019,Friday,2019-09-06,17.83,16.09,13.33,22.83,1015,93,5.7,40,Rain
2019-09-06 13:00:00,,,25.22967,2.3219,36,13,6,4,9,2019,Friday,2019-09-06,17.73,16.81,13.33,22.83,1016,89,4.1,40,Thunderstorm
2019-09-06 13:00:00,,,25.22967,2.3219,36,13,6,4,9,2019,Friday,2019-09-06,17.73,16.81,13.33,22.83,1016,89,4.1,40,Rain
2019-09-06 14:00:00,3.9727,3.56102,82.70589,,209,14,6,4,9,2019,Friday,2019-09-06,17.81,15.45,14.44,20.51,1016,89,6.2,40,Rain
2019-09-06 15:00:00,2.30098,2.46763,56.05462,,97,15,6,4,9,2019,Friday,2019-09-06,17.28,16.1,14.44,20.51,1015,93,4.6,75,Rain
2019-09-06 16:00:00,,,,,,16,6,4,9,2019,Friday,2019-09-06,17.37,16.66,15,18.89,1015,89,3.6,40,Rain
2019-09-06 17:00:00,,,,,,17,6,4,9,2019,Friday,2019-09-06,17.08,18.09,12.81,19.21,1015,89,1,40,Rain
2019-09-09 06:00:00,7.03961,8.895,104.89184,14.35152,329,6,9,0,9,2019,Monday,2019-09-09,13.05,12.5,8.89,15.45,1010,91,1.5,20,Clouds
2019-09-09 07:00:00,6.91723,7.16723,110.83138,22.77563,326,7,9,0,9,2019,Monday,2019-09-09,14.11,12.9,9.35,17.22,1011,87,2.6,20,Clouds
2019-09-09 08:00:00,2.10405,2.95251,45.01679,9.49169,202,8,9,0,9,2019,Monday,2019-09-09,16.47,16.36,12.78,18.89,1011,80,1.5,20,Clouds
2019-09-09 09:00:00,5.17006,5.19594,80.96486,19.98489,276,9,9,0,9,2019,Monday,2019-09-09,17.87,18.02,12.78,21.67,1011,72,1,20,Clouds
2019-09-09 10:00:00,7.13716,6.85257,112.94886,30.16072,325,10,9,0,9,2019,Monday,2019-09-09,19.04,19.63,15,20.56,1012,73,1,20,Clouds
2019-09-09 11:00:00,3.00489,2.70319,42.63685,9.15538,198,11,9,0,9,2019,Monday,2019-09-09,20.46,20.87,16.67,23.89,1012,69,1.5,0,Clear
2019-09-09 12:00:00,,,,,100,12,9,0,9,2019,Monday,2019-09-09,21.42,20.99,17.78,23.89,1012,60,2.1,0,Clear
2019-09-09 13:00:00,5.51889,5.9223,84.21806,,251,13,9,0,9,2019,Monday,2019-09-09,21.96,22.38,17.86,23.89,1012,59,1,0,Clear
2019-09-09 14:00:00,7.46018,8.54773,113.26607,,280,14,9,0,9,2019,Monday,2019-09-09,22.41,22.38,16.25,23.89,1012,61,2.1,0,Rain
2019-09-09 15:00:00,0.36125,0.41259,5.82158,,95,15,9,0,9,2019,Monday,2019-09-09,22.45,22.68,16.25,25,1012,59,1.5,0,Rain
2019-09-09 16:00:00,2.36058,2.53357,41.15504,,137,16,9,0,9,2019,Monday,2019-09-09,21.66,21.63,17.78,25.56,1012,72,3.1,0,Rain
2019-09-09 17:00:00,,,,,1,17,9,0,9,2019,Monday,2019-09-09,20.27,20.24,13.81,21.2,1013,74,2.6,0,Clear
2019-09-10 06:00:00,5.92469,9.99518,119.5416,33.68705,313,6,10,1,9,2019,Tuesday,2019-09-10,15.52,13.93,11.35,17.22,1016,91,4.1,20,Clouds
2019-09-10 07:00:00,0.46072,0.75902,10.48157,1.98049,131,7,10,1,9,2019,Tuesday,2019-09-10,16.94,16.14,11.35,19.44,1016,90,3.6,40,Clouds
2019-09-10 08:00:00,0.08799,0.11779,1.48741,0.28337,60,8,10,1,9,2019,Tuesday,2019-09-10,18.64,16.73,15,21.11,1016,80,5.1,40,Clouds
2019-09-10 09:00:00,2.81341,3.36572,56.62408,15.87789,201,9,10,1,9,2019,Tuesday,2019-09-10,19.43,18.48,15.56,21.67,1017,75,3.6,20,Clouds
2019-09-10 10:00:00,3.14075,4.38454,70.28077,10.74522,232,10,10,1,9,2019,Tuesday,2019-09-10,20.86,19.65,17.22,23.33,1016,74,4.6,20,Clouds
2019-09-10 11:00:00,5.26916,5.12179,75.65126,20.37308,228,11,10,1,9,2019,Tuesday,2019-09-10,22.56,22.34,20,25,1016,70,3.6,0,Rain
2019-09-10 12:00:00,,,,,57,12,10,1,9,2019,Tuesday,2019-09-10,23.53,22.36,18.97,25.56,1016,56,3.6,0,Rain
2019-09-10 13:00:00,4.44201,6.09969,68.8987,20.75582,316,13,10,1,9,2019,Tuesday,2019-09-10,23.87,23.27,18.97,25,1016,50,2.1,0,Rain
2019-09-10 14:00:00,3.94094,5.11087,59.58648,17.36638,227,14,10,1,9,2019,Tuesday,2019-09-10,24.22,22.82,18.27,25,1016,55,4.1,27,Rain
2019-09-10 15:00:00,0.17733,0.26087,29.87238,0.84872,120,15,10,1,9,2019,Tuesday,2019-09-10,24.18,22.97,21.17,25.56,1016,57,4.1,27,Rain
2019-09-10 16:00:00,6.56297,5.59076,130.05458,0.64604,270,16,10,1,9,2019,Tuesday,2019-09-10,23.8,22.42,18.27,25,1016,53,3.6,27,Rain
2019-09-10 17:00:00,1.95608,1.51426,45.52769,,166,17,10,1,9,2019,Tuesday,2019-09-10,22.44,22.24,12.85,24,1017,59,2.1,20,Clouds
2019-09-11 06:00:00,7.79229,8.26682,118.14845,25.66186,333,6,11,2,9,2019,Wednesday,2019-09-11,15.54,15.65,11.67,18.89,1019,96,2.1,20,Clouds
2019-09-11 07:00:00,6.31056,7.91706,104.37569,27.81639,281,7,11,2,9,2019,Wednesday,2019-09-11,18.15,18.59,13.33,21.11,1019,80,1.5,20,Clouds
2019-09-11 08:00:00,2.26644,2.25521,33.66038,6.92829,154,8,11,2,9,2019,Wednesday,2019-09-11,20.88,21.27,16.67,22.78,1019,67,1.5,20,Clouds
2019-09-11 09:00:00,1.52523,2.01577,27.77507,7.46175,148,9,11,2,9,2019,Wednesday,2019-09-11,22.66,23.03,18.89,25.56,1020,56,1,20,Clouds
2019-09-11 10:00:00,2.90468,3.14092,47.54748,9.77933,197,10,11,2,9,2019,Wednesday,2019-09-11,23.68,22.87,19.44,25.56,1020,52,2.6,20,Clouds
2019-09-11 11:00:00,3.24763,2.41154,45.0501,8.00804,174,11,11,2,9,2019,Wednesday,2019-09-11,24.78,24.87,20.56,28.33,1020,50,1.5,20,Clouds
2019-09-11 12:00:00,0.52349,0.74917,9.59493,2.12581,95,12,11,2,9,2019,Wednesday,2019-09-11,25.29,24.56,20.56,29.44,1020,48,2.6,20,Clouds
2019-09-11 13:00:00,2.73777,2.64833,44.21177,1.92035,179,13,11,2,9,2019,Wednesday,2019-09-11,25.47,25.1,21.08,28.89,1019,45,1.7,75,Clouds
2019-09-11 14:00:00,0.64804,0.65762,10.9181,,60,14,11,2,9,2019,Wednesday,2019-09-11,25.92,26.06,19.95,28.33,1019,44,1,20,Clouds
2019-09-11 15:00:00,0.98516,1.17686,18.60297,,142,15,11,2,9,2019,Wednesday,2019-09-11,25.43,25.47,19.95,27.22,1019,49,1.71,40,Clouds
2019-09-11 16:00:00,1.56774,1.31111,42.00489,0.96273,186,16,11,2,9,2019,Wednesday,2019-09-11,25.45,26.07,19.95,27.78,1019,53,1.5,34,Clouds
2019-09-11 17:00:00,,1.15747,28.29038,8.09595,179,17,11,2,9,2019,Wednesday,2019-09-11,23.49,23.82,14.06,25,1020,55,1.3,0,Clear
2019-09-12 06:00:00,6.65433,6.36633,99.94707,14.63131,312,6,12,3,9,2019,Thursday,2019-09-12,16.8,17,13.39,18.89,1026,90,2.1,0,Clear
2019-09-12 07:00:00,8.51494,7.53358,122.13116,26.33147,323,7,12,3,9,2019,Thursday,2019-09-12,19.42,20.05,15.56,21.67,1026,83,2.19,0,Clear
2019-09-12 08:00:00,8.66963,8.84761,126.96087,26.64514,323,8,12,3,9,2019,Thursday,2019-09-12,22.41,23.52,19.44,25,1027,69,1.5,0,Clear
2019-09-12 09:00:00,8.58444,13.43727,133.99503,24.25739,319,9,12,3,9,2019,Thursday,2019-09-12,24.47,26.02,21.45,26.2,1027,58,0.44,0,Clear
2019-09-12 10:00:00,3.82054,4.32685,58.18962,11.66868,193,10,12,3,9,2019,Thursday,2019-09-12,25.38,26.51,20.56,27.78,1028,51,0.44,0,Clear
2019-09-12 11:00:00,7.86465,12.52925,121.9753,26.99487,304,11,12,3,9,2019,Thursday,2019-09-12,26.81,26.35,21.67,30,1027,44,2.24,0,Clear
2019-09-12 12:00:00,0.15558,0.25313,2.74371,0.82098,93,12,12,3,9,2019,Thursday,2019-09-12,27.8,27.76,24.36,30.56,1027,45,2.24,0,Clear
2019-09-12 13:00:00,2.92379,3.7665,45.77551,12.81651,187,13,12,3,9,2019,Thursday,2019-09-12,28.07,28.24,24.36,29.44,1027,46,2.24,0,Clear
2019-09-12 14:00:00,,0.06335,,,45,14,12,3,9,2019,Thursday,2019-09-12,28.07,28.87,21.42,30,1027,47,1.52,1,Clear
2019-09-12 15:00:00,2.77763,2.46245,66.50508,,170,15,12,3,9,2019,Thursday,2019-09-12,27.63,28,21.42,29.44,1026,48,2.1,1,Clear
2019-09-12 16:00:00,8.54764,7.99083,162.98932,2.01728,282,16,12,3,9,2019,Thursday,2019-09-12,27.52,27.85,21.42,29.44,1026,48,2.1,1,Clear
2019-09-12 17:00:00,6.32109,6.2641,128.5815,0.49628,229,17,12,3,9,2019,Thursday,2019-09-12,24.82,25.55,15.67,27,1027,52,0.9,0,Clear
2019-09-13 06:00:00,0.13182,0.18938,,4.39282,99,6,13,4,9,2019,Friday,2019-09-13,17.49,18.07,13.33,19.44,1029,92,2.1,0,Clear
2019-09-13 07:00:00,,,,,40,7,13,4,9,2019,Friday,2019-09-13,20.53,22.08,15.29,23.33,1029,83,1.5,0,Clear
2019-09-13 08:00:00,,0.12687,27.47313,0.83584,139,8,13,4,9,2019,Friday,2019-09-13,23.5,25.02,21.67,25.56,1029,69,1.5,2,Clear
2019-09-13 09:00:00,,1.10569,26.42225,7.55077,185,9,13,4,9,2019,Friday,2019-09-13,25.21,25.86,21.88,27.78,1029,58,2.1,20,Clouds
2019-09-13 10:00:00,,0.43928,12.92477,3.41673,129,10,13,4,9,2019,Friday,2019-09-13,25.59,26.72,20.56,28.33,1029,54,1,20,Clouds
2019-09-13 11:00:00,,,,,63,11,13,4,9,2019,Friday,2019-09-13,26.43,27.5,21.67,29.44,1029,54,1.5,20,Clouds
2019-09-13 12:00:00,,,,,59,12,13,4,9,2019,Friday,2019-09-13,27.34,28.86,22.78,31.67,1028,52,1,40,Clouds
2019-09-13 13:00:00,,0.94816,22.02274,6.49831,129,13,13,4,9,2019,Friday,2019-09-13,27.96,29.11,24.44,31.11,1027,50,1.5,40,Clouds
2019-09-13 14:00:00,5.80898,5.46876,111.95582,,237,14,13,4,9,2019,Friday,2019-09-13,28.16,29.51,24.75,31.11,1027,51,1.5,40,Clouds
2019-09-13 15:00:00,3.3982,3.42499,76.77586,0.10181,149,15,13,4,9,2019,Friday,2019-09-13,27.62,28.77,22.25,30,1026,51,1.5,44,Clouds
2019-09-13 16:00:00,,,,,9,16,13,4,9,2019,Friday,2019-09-13,27.12,28.79,20.56,29.44,1026,51,0.5,44,Clouds
2019-09-13 17:00:00,,,,,,17,13,4,9,2019,Friday,2019-09-13,24.83,25.66,16.65,27,1027,57,1.5,0,Clear
2019-09-16 06:00:00,5.4392,7.25728,148.43638,41.15926,323,6,16,0,9,2019,Monday,2019-09-16,18.28,19.45,16.11,20.55,1019,96,2.1,0,Mist
2019-09-16 07:00:00,5.57301,9.55027,152.03533,41.4115,326,7,16,0,9,2019,Monday,2019-09-16,20.15,21.71,16.67,21.67,1019,95,2.6,0,Mist
2019-09-16 08:00:00,5.47951,9.28272,149.19015,40.93774,323,8,16,0,9,2019,Monday,2019-09-16,22.85,25.95,20,26.11,1019,89,1.5,0,Mist
2019-09-16 09:00:00,5.67677,10.05354,151.74598,42.72258,323,9,16,0,9,2019,Monday,2019-09-16,24.37,27.45,22.15,26.11,1019,81,1.5,0,Clear
2019-09-16 10:00:00,5.59464,8.1392,154.13348,42.17411,325,10,16,0,9,2019,Monday,2019-09-16,25.77,29.38,23.33,27.78,1018,73,0.5,0,Clear
2019-09-16 11:00:00,5.92218,8.24225,163.94647,44.57012,329,11,16,0,9,2019,Monday,2019-09-16,26.77,29.24,23.8,28.89,1018,65,1.5,0,Clear
2019-09-16 12:00:00,3.23426,4.20454,93.08892,24.3392,230,12,16,0,9,2019,Monday,2019-09-16,27.33,29.57,23.8,30,1017,61,1.5,20,Clouds
2019-09-16 13:00:00,5.4162,10.74444,132.42344,35.96063,301,13,16,0,9,2019,Monday,2019-09-16,27.81,30.14,23.8,30.56,1016,60,1.5,20,Clouds
2019-09-16 14:00:00,1.76381,2.95202,48.5095,9.68671,162,14,16,0,9,2019,Monday,2019-09-16,27.75,29.93,22.1,30.56,1016,59,1.5,35,Rain
2019-09-16 15:00:00,5.44336,8.44435,120.00969,27.38814,274,15,16,0,9,2019,Monday,2019-09-16,27.31,30.62,22.1,30,1015,70,1.5,35,Rain
2019-09-16 16:00:00,3.61956,3.3596,82.72449,0.97643,219,16,16,0,9,2019,Monday,2019-09-16,26.61,29.62,22.1,29.44,1015,74,2.1,5,Clear
2019-09-16 17:00:00,3.14002,3.1141,74.11487,,171,17,16,0,9,2019,Monday,2019-09-16,24.58,28.21,16.67,26.67,1015,78,0.42,0,Clear
2019-09-17 06:00:00,5.31858,10.02057,140.44724,39.31296,315,6,17,1,9,2019,Tuesday,2019-09-17,20.31,22.29,16.09,22.6,1014,95,2.1,40,Mist
2019-09-17 07:00:00,5.54554,10.69678,143.0897,41.42257,315,7,17,1,9,2019,Tuesday,2019-09-17,21.12,23.4,16.67,22.78,1014,94,2.1,40,Mist
2019-09-17 08:00:00,5.14897,8.60463,136.90846,39.74425,302,8,17,1,9,2019,Tuesday,2019-09-17,23.23,26.1,20.56,25.35,1015,89,2.1,40,Mist
2019-09-17 09:00:00,4.57394,6.92966,126.35711,34.76621,262,9,17,1,9,2019,Tuesday,2019-09-17,24.66,28.56,22.22,26.67,1015,86,1.26,40,Mist
2019-09-17 10:00:00,3.2403,5.74328,79.94284,23.24864,253,10,17,1,9,2019,Tuesday,2019-09-17,24.96,28.58,21.45,27.78,1014,80,1,40,Mist
2019-09-17 11:00:00,3.2241,5.24742,76.09107,21.902,194,11,17,1,9,2019,Tuesday,2019-09-17,25.72,29.4,23.75,27.78,1014,77,1,40,Clouds
2019-09-17 12:00:00,,,,,85,12,17,1,9,2019,Tuesday,2019-09-17,26.24,29.6,20.65,28.33,1013,75,1.5,40,Clouds
2019-09-17 13:00:00,3.4638,5.5796,93.45173,23.08936,236,13,17,1,9,2019,Tuesday,2019-09-17,26.35,29.34,23.75,30,1012,78,2.6,40,Clouds
2019-09-17 14:00:00,3.08555,5.01934,68.33424,19.50615,208,14,17,1,9,2019,Tuesday,2019-09-17,26.41,29.43,20.28,29.44,1012,78,2.6,20,Clouds
2019-09-17 15:00:00,,,18.29156,,85,15,17,1,9,2019,Tuesday,2019-09-17,26.3,29.83,22.78,29.44,1012,80,2.1,20,Clouds
2019-09-17 16:00:00,,,,,7,16,17,1,9,2019,Tuesday,2019-09-17,25.09,28.28,22.22,27.22,1012,86,2.6,40,Clouds
2019-09-17 17:00:00,,,,,,17,17,1,9,2019,Tuesday,2019-09-17,24.2,27.32,17.76,25.56,1011,90,2.6,75,Clouds
2019-09-18 06:00:00,7.02441,9.28626,138.60297,28.28615,304,6,18,2,9,2019,Wednesday,2019-09-18,20.52,21.93,14.95,21.8,1014,91,2.6,40,Mist
2019-09-18 07:00:00,7.20473,9.2053,152.59211,31.02632,312,7,18,2,9,2019,Wednesday,2019-09-18,21.4,22.96,15.56,24.44,1014,88,2.6,75,Mist
2019-09-18 08:00:00,7.07643,8.9067,151.59399,31.34919,315,8,18,2,9,2019,Wednesday,2019-09-18,22.71,24.53,20,25,1015,88,3.1,75,Clouds
2019-09-18 09:00:00,6.21729,10.83186,145.09289,41.03604,316,9,18,2,9,2019,Wednesday,2019-09-18,23.76,27.29,20,25.56,1015,88,1.41,40,Clouds
2019-09-18 10:00:00,6.89996,9.29799,150.12014,33.06383,322,10,18,2,9,2019,Wednesday,2019-09-18,24.2,26.18,20.45,25,1015,82,3.1,20,Clouds
2019-09-18 11:00:00,6.18876,9.06784,140.7468,37.15063,319,11,18,2,9,2019,Wednesday,2019-09-18,22.79,23.92,15,25,1016,80,3.1,40,Clouds
2019-09-18 12:00:00,2.63745,4.41189,75.78512,11.16872,214,12,18,2,9,2019,Wednesday,2019-09-18,23.17,24.47,18.73,25.56,1016,80,3.1,40,Clouds
2019-09-18 13:00:00,5.76574,10.23057,103.3132,7.7737,302,13,18,2,9,2019,Wednesday,2019-09-18,22.63,22.14,15,24.44,1015,83,5.7,40,Thunderstorm
2019-09-18 14:00:00,6.14965,9.75653,142.80997,40.68031,315,14,18,2,9,2019,Wednesday,2019-09-18,20.92,20.75,14.44,23,1016,78,3.6,40,Thunderstorm
2019-09-18 14:00:00,6.14965,9.75653,142.80997,40.68031,315,14,18,2,9,2019,Wednesday,2019-09-18,20.92,20.75,14.44,23,1016,78,3.6,40,Rain
2019-09-18 15:00:00,2.64266,4.25618,91.14472,17.18252,207,15,18,2,9,2019,Wednesday,2019-09-18,20.19,21.49,14.44,23,1016,87,2.1,40,Rain
2019-09-18 16:00:00,4.94818,7.44537,114.81502,33.26866,320,16,18,2,9,2019,Wednesday,2019-09-18,19.65,20.38,16.67,21.11,1016,87,2.6,40,Clouds
2019-09-18 17:00:00,5.2105,5.73771,112.56186,12.45267,251,17,18,2,9,2019,Wednesday,2019-09-18,18.66,20.41,12.22,21,1017,96,1.5,75,Clouds
2019-09-20 06:00:00,6.73976,11.41172,110.00682,,307,6,20,4,9,2019,Friday,2019-09-20,14.46,10.2,9.45,15.56,1025,61,5.1,75,Clouds
2019-09-20 07:00:00,7.93019,13.49355,131.10166,,322,7,20,4,9,2019,Friday,2019-09-20,14.69,9.6,11.85,16.11,1025,59,6.2,75,Clouds
2019-09-20 08:00:00,8.11366,13.62787,134.92041,,323,8,20,4,9,2019,Friday,2019-09-20,15.36,10.35,13.05,17.45,1026,58,6.2,75,Clouds
2019-09-20 09:00:00,7.71068,13.31532,132.68289,,318,9,20,4,9,2019,Friday,2019-09-20,16.67,13.36,13.05,18.89,1026,57,4.1,75,Clouds
2019-09-20 10:00:00,7.33753,12.36595,114.91099,,316,10,20,4,9,2019,Friday,2019-09-20,17.51,15.31,13.05,20,1026,55,2.6,20,Clouds
2019-09-20 11:00:00,5.4021,9.85271,93.39683,,301,11,20,4,9,2019,Friday,2019-09-20,18.56,16.54,16.11,20.56,1025,54,2.6,20,Clouds
2019-09-20 12:00:00,1.2746,1.74781,29.48478,,144,12,20,4,9,2019,Friday,2019-09-20,18.94,16.8,16.67,20,1025,51,2.6,40,Clouds
2019-09-20 13:00:00,6.76296,12.01881,109.58104,,294,13,20,4,9,2019,Friday,2019-09-20,19.53,18.37,16.97,21.11,1024,52,1.5,20,Clouds
2019-09-20 14:00:00,8.20167,14.71896,133.89224,,302,14,20,4,9,2019,Friday,2019-09-20,19.77,18.67,14.47,21.67,1024,52,1.5,20,Clouds
2019-09-20 15:00:00,8.87534,15.79377,138.37862,,303,15,20,4,9,2019,Friday,2019-09-20,19.89,18.88,16.77,21.67,1024,54,1.62,20,Clouds
2019-09-20 16:00:00,3.72299,6.62415,70.73245,,197,16,20,4,9,2019,Friday,2019-09-20,19.63,18.56,14.47,22.22,1023,54,1.62,13,Clouds
2019-09-20 17:00:00,4.53791,3.14065,74.79664,,153,17,20,4,9,2019,Friday,2019-09-20,18.13,17.58,12.47,20,1023,58,0.75,0,Clear
2019-09-24 06:00:00,6.30543,10.28101,115.01505,,248,6,24,1,9,2019,Tuesday,2019-09-24,13.72,12.95,10.56,15.66,1013,88,1.89,20,Clouds
2019-09-24 07:00:00,6.8391,11.7715,111.40444,,298,7,24,1,9,2019,Tuesday,2019-09-24,15.36,15.15,11.67,17.26,1013,89,1.89,40,Clouds
2019-09-24 08:00:00,8.31328,14.82747,137.19927,,303,8,24,1,9,2019,Tuesday,2019-09-24,19.07,20.41,17.1,21.24,1013,81,0.78,20,Clouds
2019-09-24 09:00:00,7.78616,14.26414,131.09793,,295,9,24,1,9,2019,Tuesday,2019-09-24,20.27,21.36,12.78,23.33,1014,72,0.78,20,Clouds
2019-09-24 10:00:00,4.85096,8.77234,85.20412,,198,10,24,1,9,2019,Tuesday,2019-09-24,22.02,21.08,15.56,24.44,1013,56,2.6,40,Clouds
2019-09-24 11:00:00,,0.04332,10.62473,,37,11,24,1,9,2019,Tuesday,2019-09-24,22.75,21.86,16.11,24.44,1013,58,3.1,0,Clear
2019-09-24 12:00:00,,,,,22,12,24,1,9,2019,Tuesday,2019-09-24,23.28,22.82,17.78,27.22,1012,57,2.6,40,Clouds
2019-09-24 13:00:00,4.9798,8.76651,82.10742,,246,13,24,1,9,2019,Tuesday,2019-09-24,23.63,23.77,18.89,25.56,1011,54,1.5,20,Clouds
2019-09-24 14:00:00,8.65023,15.69933,143.28398,,302,14,24,1,9,2019,Tuesday,2019-09-24,23.15,22.11,18.34,25,1011,55,3.1,20,Clouds
2019-09-24 15:00:00,4.24591,7.86836,86.72182,,180,15,24,1,9,2019,Tuesday,2019-09-24,23.11,22.5,18.33,25.56,1011,56,2.6,70,Rain
2019-09-24 16:00:00,,,,,31,16,24,1,9,2019,Tuesday,2019-09-24,22.36,21.27,16.11,26.11,1010,61,3.6,70,Rain
2019-09-24 17:00:00,6.86959,6.27559,136.50782,,255,17,24,1,9,2019,Tuesday,2019-09-24,20.84,21.57,12.74,23,1010,62,0.42,0,Clear
2019-09-25 06:00:00,3.03114,4.82956,79.86311,18.26366,210,6,25,2,9,2019,Wednesday,2019-09-25,14.6,14.06,11.11,17.45,1009,90,2.1,40,Clouds
2019-09-25 07:00:00,8.36603,14.89968,136.00955,,303,7,25,2,9,2019,Wednesday,2019-09-25,15.71,15.96,11.25,18.89,1010,90,1.48,40,Clouds
2019-09-25 08:00:00,7.93063,14.43755,128.90276,,295,8,25,2,9,2019,Wednesday,2019-09-25,16.63,17.69,12.78,19.15,1010,90,0.78,40,Clouds
2019-09-25 09:00:00,6.47228,11.23243,129.89147,19.25074,294,9,25,2,9,2019,Wednesday,2019-09-25,17.1,17.06,13.33,19.44,1010,90,2.6,40,Clouds
2019-09-25 10:00:00,5.8172,9.69029,128.35909,28.29723,292,10,25,2,9,2019,Wednesday,2019-09-25,17.77,17.98,14.44,19.44,1010,90,2.6,40,Rain
2019-09-25 11:00:00,3.71585,7.42543,91.1587,0.4192,235,11,25,2,9,2019,Wednesday,2019-09-25,18.92,19.97,15.81,21.11,1010,89,1.94,20,Clouds
2019-09-25 12:00:00,5.9823,10.40885,130.80646,15.36116,251,12,25,2,9,2019,Wednesday,2019-09-25,19.71,19.84,15.81,23.33,1009,88,3.6,40,Clouds
2019-09-25 13:00:00,6.53635,11.8206,108.68647,,281,13,25,2,9,2019,Wednesday,2019-09-25,19.9,20.38,15.81,21.67,1009,87,3.1,40,Clouds
